"Year","Season","Reg No","Name","Tattoo","CED","CED Acc","BW","BW Acc","WW","WW Acc","YW","YW Acc","Milk","Milk Acc","Total Maternal","Growth Idx"
"2024","20240808","1T323213","ARTESIAN H045L","H045L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323219","ARTESIAN H044L","H044L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323305","ARTESIAN H043L","H043L","-4.582","0.051","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323307","ARTESIAN H041L","H041L","-4.416","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323309","ARTESIAN H040L","H040L","-4.579","0.051","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323215","ARTESIAN H038L","H038L","-4.409","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323226","ARTESIAN H037L","H037L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323210","ARTESIAN H036L","H036L","-4.416","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323321","ARTESIAN H035L","H035L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323324","ARTESIAN H034L","H034L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323228","ARTESIAN H033L","H033L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323314","ARTESIAN H032L","H032L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323217","ARTESIAN H031L","H031L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323304","ARTESIAN H029L","H029L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323232","ARTESIAN H027L","H027L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323318","ARTESIAN H026L","H026L","-4.409","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323230","ARTESIAN H024L","H024L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323315","ARTESIAN H023L","H023L","-4.571","0.051","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323221","ARTESIAN H022L","H022L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323206","ARTESIAN H021L","H021L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323319","ARTESIAN H020L","H020L","-4.582","0.051","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323358","ARTESIAN 510L","510L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323357","ARTESIAN 509L","509L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323273","ARTESIAN 507L","507L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323317","ARTESIAN H019L","H019L","-4.416","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323310","ARTESIAN H018L","H018L","-4.605","0.044","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323313","ARTESIAN H015L","H015L","-4.409","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323316","ARTESIAN H014L","H014L","-4.582","0.051","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T323311","ARTESIAN H013L","H013L","-4.443","0.052","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323224","ARTESIAN H012L","H012L","-6.061","0.059","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T323271","ARTESIAN E660L","E660L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323261","ARTESIAN 522L","522L","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T323279","ARTESIAN 521L","521L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T323376","ARTESIAN 519L","519L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T323372","ARTESIAN 515L","515L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323359","ARTESIAN 512L","512L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T323269","ARTESIAN 506L","506L","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T323260","ARTESIAN 504L","504L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323284","ARTESIAN 502L","502L","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T323264","ARTESIAN E647L","E647L","-0.483","0.127","0.9","0.089","41.103","0.061","76.96","0.01","26.9","0.041","47.4515","87.97"
"2024","20240808","1T323371","ARTESIAN E616L","E616L","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T323259","ARTESIAN E603L","E603L","-3.898","0.062","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T323290","ARTESIAN G946L","G946L","-0.463","0.103","0.384","0.081","46.94","0.059","83.453","0.01","23.529","0.042","46.999","83.066"
"2024","20240808","AF323252","ARTESIAN AYAKA M424 ET","M424","-0.666","0.167","3.186","0.213","52.868","0.157","91.528","0.024","25.526","0.075","51.96","81.391"
"2024","20240808","AF330783","ARTESIAN ADDISON ET","M452","-1.422","0.146","3.376","0.183","49.373","0.132","87.685","0.02","29.138","0.071","53.8245","82.798"
"2024","20240808","AF323328","ARTESIAN KATSUO M438 ET","M438","6.974","0.263","1.926","0.233","35.629","0.181","69.512","0.032","24.222","0.087","42.0365","75.446"
"2024","20240808","AF323333","ARTESIAN APOLLO M432 ET","M432","7.581","0.228","0.51","0.196","27.586","0.162","59.706","0.027","25.42","0.121","39.213","81.683"
"2024","20240808","AF323331","ARTESIAN AYLA M434 ET","M434","2.915","0.177","0.51","0.196","27.586","0.162","59.706","0.027","25.42","0.121","39.213","81.683"
"2024","20240808","AF323329","ARTESIAN KAZUMI M437 ET","M437","2.742","0.177","0.51","0.196","27.586","0.162","59.706","0.027","25.42","0.121","39.213","81.683"
"2024","20240808","AF323326","ARTESIAN CHIKARA M429 ET","M429","2.993","0.167","2.408","0.19","47.963","0.138","85.282","0.021","26.42","0.064","50.4015","79.603"
"2024","20240808","AF323327","ARTESIAN HANA M431 ET","M431","2.993","0.167","2.408","0.19","47.963","0.138","85.282","0.021","26.42","0.064","50.4015","79.603"
"2024","20240808","AF323334","ARTESIAN ASAHI M433 ET","M433","3.692","0.22","2.408","0.19","47.963","0.138","85.282","0.021","26.42","0.064","50.4015","79.603"
"2024","20240808","AF323330","ARTESIAN ELIO M435 ET","M435","5.367","0.22","2.408","0.19","47.963","0.138","85.282","0.021","26.42","0.064","50.4015","79.603"
"2024","20240808","AF323332","ARTESIAN YUE M436 ET","M436","0.387","0.22","2.408","0.19","47.963","0.138","85.282","0.021","26.42","0.064","50.4015","79.603"
"2024","20240808","1T330786","ARTESIAN 9758M","9758M","-5.942","0.091","2.315","0.103","51.879","0.079","90.207","0.012","24.933","0.042","50.8725","84.398"
"2024","20240808","1T330787","ARTESIAN G932M","G932M","-4.525","0.08","1.599","0.093","40.113","0.071","75.452","0.011","27.459","0.044","47.5155","78.564"
"2024","20240808","1T330788","ARTESIAN G930M","G930M","-7.054","0.073","2.315","0.103","51.879","0.079","90.207","0.012","24.933","0.042","50.8725","84.398"
"2024","20240808","1T330789","ARTESIAN G933M","G933M","-7.054","0.073","2.315","0.103","51.879","0.079","90.207","0.012","24.933","0.042","50.8725","84.398"
"2024","20240808","AF330790","ARTESIAN LOUISE ET","M440","0.306","0.146","3.376","0.183","49.373","0.132","87.685","0.02","29.138","0.071","53.8245","82.798"
"2024","20240808","AF330796","ARTESIAN TULIA ET","M446","-1.366","0.207","2.914","0.242","50.867","0.186","88.665","0.028","21.148","0.076","46.5815","83.203"
"2024","20240808","AF330797","ARTESIAN SONORA ET","M448","0.523","0.207","2.914","0.242","50.867","0.186","88.665","0.028","21.148","0.076","46.5815","83.203"
"2024","20240808","AF330798","ARTESIAN KEMAH ET","M449","0.306","0.146","3.376","0.183","49.373","0.132","87.685","0.02","29.138","0.071","53.8245","82.798"
"2024","20240808","1T273375","ARTESIAN CATTLE G964K","G964K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273460","ARTESIAN CATTLE H010K","H010K","-3.809","0.147","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T273471","ARTESIAN CATTLE H012K","H012K","-12.016","0.161","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T273480","ARTESIAN CATTLE H014K","H014K","-3.818","0.147","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T273495","ARTESIAN CATTLE H015K","H015K","-6.455","0.161","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T273494","ARTESIAN CATTLE H016K","H016K","-4.346","0.139","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T273476","ARTESIAN CATTLE H019K","H019K","-4.784","0.146","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.87"
"2024","20240808","1T273459","ARTESIAN CATTLE H020BK","H020BK","-3.818","0.147","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T273489","ARTESIAN CATTLE H023K","H023K","-6.455","0.161","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T273457","ARTESIAN CATTLE H026K","H026K","-6.455","0.161","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T273479","ARTESIAN CATTLE H028K","H028K","-4.346","0.139","1.877","0.066","44.153","0.033","80.877","0.006","27.625","0.021","49.7015","85.254"
"2024","20240808","1T273469","ARTESIAN CATTLE H030K","H030K","-3.809","0.147","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T273467","ARTESIAN CATTLE H036K","H036K","-4.784","0.146","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.87"
"2024","20240808","1T273468","ARTESIAN CATTLE H038K","H038K","-6.455","0.161","1.745","0.068","49.798","0.033","87.735","0.006","26.327","0.018","51.225998","86.166"
"2024","20240808","1T273482","ARTESIAN CATTLE H040K","H040K","-4.517","0.133","1.87","0.064","48.067","0.028","85.839","0.005","28.133","0.017","52.1665","86.812"
"2024","20240808","1T273474","ARTESIAN CATTLE H041K","H041K","-4.784","0.146","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.87"
"2024","20240808","1T273458","ARTESIAN CATTLE H043K","H043K","-3.818","0.147","1.658","0.067","42.42","0.033","78.509","0.006","27.864","0.02","49.073997","81.502"
"2024","20240808","1T273368","ARTESIAN CATTLE 974K","974K","-7.271","0.09","2.363","0.096","42.654","0.075","78.975","0.012","26.476","0.044","47.803","84.247"
"2024","20240808","1T273369","ARTESIAN CATTLE E665K","E665K","-7.271","0.09","2.363","0.096","42.654","0.075","78.975","0.012","26.476","0.044","47.803","84.247"
"2024","20240808","1T273379","ARTESIAN CATTLE G953K","G953K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273383","ARTESIAN CATTLE E629K","E629K","-3.799","0.117","2.326","0.077","46.362","0.054","83.911","0.011","26.237","0.037","49.418","91.556"
"2024","20240808","1T273385","ARTESIAN CATTLE G950K","G950K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273388","ARTESIAN CATTLE E650K","E650K","-3.44","0.077","1.816","0.079","43.288","0.055","79.409","0.009","24.969","0.036","46.613","82.885"
"2024","20240808","1T273391","ARTESIAN CATTLE H008K","H008K","-4.877","0.06","2.416","0.063","46.927","0.028","84.424","0.005","27.812","0.018","51.275497","84.871"
"2024","20240808","1T273392","ARTESIAN CATTLE G937K","G937K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273393","ARTESIAN CATTLE E681K","E681K","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T273399","ARTESIAN CATTLE G943K","G943K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273402","ARTESIAN CATTLE G944K","G944K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273405","ARTESIAN CATTLE 523K","523K","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T273416","ARTESIAN CATTLE G915K","G915K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273417","ARTESIAN CATTLE 529K","529K","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T273418","ARTESIAN CATTLE G904K","G904K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273419","ARTESIAN CATTLE G905K","G905K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273420","ARTESIAN CATTLE 533BK","533BK","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T273421","ARTESIAN CATTLE 514K","514K","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T273422","ARTESIAN CATTLE E686BK","E686BK","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T273423","ARTESIAN CATTLE G965K","G965K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273425","ARTESIAN CATTLE 3561K","3561K","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T273426","ARTESIAN CATTLE 537K","537K","-5.493","0.112","1.69","0.076","43.625","0.045","79.223","0.008","25.834","0.028","47.6465","70.594"
"2024","20240808","1T273430","ARTESIAN CATTLE E698K","E698K","-6.22","0.123","1.959","0.057","39.716","0.049","73.687","0.01","25.529","0.031","45.387","56.68"
"2024","20240808","1T273431","ARTESIAN CATTLE 509K","509K","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T273432","ARTESIAN CATTLE 535K","535K","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T273433","ARTESIAN CATTLE G926K","G926K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273435","ARTESIAN CATTLE 525K","525K","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T273439","ARTESIAN CATTLE 519K","519K","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T273440","ARTESIAN CATTLE G923K","G923K","-4.479","0.049","1.157","0.042","41.439","0.028","76.617","0.005","25.261","0.019","45.9805","75.67"
"2024","20240808","1T273442","ARTESIAN CATTLE 528K","528K","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
"2024","20240808","1T273443","ARTESIAN CATTLE 504K","504K","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T273445","ARTESIAN CATTLE 527K","527K","-3.64","0.083","1.616","0.075","48.008","0.053","85.699","0.009","27.755","0.038","51.759","87.347"
"2024","20240808","1T273446","ARTESIAN CATTLE 540K","540K","-6.252","0.117","2.544","0.082","46.818","0.065","84.155","0.015","25.414","0.05","48.822998","86.189"
