"animal_registration","phn","animal_name","sire","sire_phn","sire_name","dam","dam_phn","dam_name","sire_sire","sire_sire_phn","sire_sire_name","sire_dam","sire_dam_phn","sire_dam_name","dam_sire","dam_sire_phn","dam_sire_name","dam_dam","dam_dam_phn","dam_dam_name","sire_sire_sire","sire_sire_sire_phn","sire_sire_sire_name","sire_sire_dam","sire_sire_dam_phn","sire_sire_dam_name","sire_dam_sire","sire_dam_sire_phn","sire_dam_sire_name","sire_dam_dam","sire_dam_dam_phn","sire_dam_dam_name","dam_sire_sire","dam_sire_sire_phn","dam_sire_sire_name","dam_sire_dam","dam_sire_dam_phn","dam_sire_dam_name","dam_dam_sire","dam_dam_sire_phn","dam_dam_sire_name","dam_dam_dam","dam_dam_dam_phn","dam_dam_dam_name","sire_sire_sire_sire","sire_sire_sire_sire_phn","sire_sire_sire_sire_name","sire_sire_sire_dam","sire_sire_sire_dam_phn","sire_sire_sire_dam_name","sire_sire_dam_sire","sire_sire_dam_sire_phn","sire_sire_dam_sire_name","sire_sire_dam_dam","sire_sire_dam_dam_phn","sire_sire_dam_dam_name","dam_sire_sire_sire","dam_sire_sire_sire_phn","dam_sire_sire_sire_name","dam_sire_sire_dam","dam_sire_sire_dam_phn","dam_sire_sire_dam_name","dam_sire_dam_sire","dam_sire_dam_sire_phn","dam_sire_dam_sire_name","dam_sire_dam_dam","dam_sire_dam_dam_phn","dam_sire_dam_dam_name","sire_dam_sire_sire","sire_dam_sire_sire_phn","sire_dam_sire_sire_name","sire_dam_sire_dam","sire_dam_sire_dam_phn","sire_dam_sire_dam_name","sire_dam_dam_sire","sire_dam_dam_sire_phn","sire_dam_dam_sire_name","sire_dam_dam_dam","sire_dam_dam_dam_phn","sire_dam_dam_dam_name","dam_dam_sire_sire","dam_dam_sire_sire_phn","dam_dam_sire_sire_name","dam_dam_sire_dam","dam_dam_sire_dam_phn","dam_dam_sire_dam_name","dam_dam_dam_sire","dam_dam_dam_sire_phn","dam_dam_dam_sire_name","dam_dam_dam_dam","dam_dam_dam_dam_phn","dam_dam_dam_dam_name"
"AF9078","8015W","HEARTBRAND 8015W","AF3812","B3314R","HEARTBRAND B3314R","AF1491","T1244P","HEARTBRAND T1244P","AF114","HB502E","BIG AL","AF144","S0919J","HEARTBRAND S0919J","AF109","HB 459","TAMAMARU","AF189","C0031K","HEARTBRAND C0031K","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF123","H0518E","HEARTBRAND H0518E","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ107","TOK 221","HARUHIME TOKKYU 221","AJ095","TOK 2923","NORIKO TOKKYU 2923","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF6770","1KY 90333","MARI 1KYU 90333"
"AF3458","B3518R","HEARTBRAND BARBARA B3518R","AF114","HB502E","BIG AL","AF6862","S2128J","HEARTBRAND S2128J","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF110","HB 457","SHIGEMARU","AF120","T0506E","HEARTBRAND T0506E","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF109","HB 459","TAMAMARU","AF102","FJ351B","NAMIKO","AJ092","KO 58","MITSUTAKE KO 58","AJ061","1KYU 48242","DAI 3 MITSU 1KYU 48242","AJ111","1KY 540","DAI 5 SHIGEKAWA 1KYU 540","AJ063","1KYU 33574","HATAURA 1KYU 33574","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ092","KO 58","MITSUTAKE KO 58","AJ091","KO 1753","MITSU KO 1753","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ108","KO 74","NAMIMARU KO 74","AJ096","TOK 1957","SAKAE TOKKYU 1957"
"AF36607","1499A","HEARTBRAND 1499A","AF13834","9134X","HEARTBRAND 9134X","AF8035","V7504U","HEARTBRAND V7504U","AF6935","S0132R","HEARTBRAND S0132R","AF2387","T2126P","HEARTBRAND T2126P","AF110","HB 457","SHIGEMARU","AF3904","T3400R","HEARTBRAND T3400R","AF110","HB 457","SHIGEMARU","AF386","B0132M","HEARTBRAND B0132M","AF109","HB 459","TAMAMARU","AF208","B0037K","HEARTBRAND B0037K","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF109","HB 459","TAMAMARU","AF207","B0092K","HEARTBRAND B0092K","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF112","FJ244C","HEARTBRAND HITOMI 244","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO"
"AF1375","Z1118P","HEARTBRAND Z1118P","AF6808","FJ101E","RUESHAW 430","AF104","FJ354B","AKIKO","AJ148","H39","RUEMEI H39","AJ147","14285","FB2 KIKUTAMA 14285","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ038","H20","RYUEI H20","AJ146","H376","HARUMI H376","AJ145","H10","SOCHU H10","AJ154","1627","KIKUFUJI 1627","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ092","KO 58","MITSUTAKE KO 58","AJ091","KO 1753","MITSU KO 1753","AJ153","365","ASASAKAE 365","AJ155","H101","HAMAMORI H101","AJ156","984","JYODIA 984","AJ157","3605","YOSHIHURA 3605","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ131","KO 40","SHIGETAKARA H 40","AJ132","2KYU 328","DAI 1 HATSUMARU 2KYUDAI 328","AJ158","676","SOKYU 676","AJ159","1472","DAIICHIEVMI 1472","AJ160","358","YUEI 358","AJ161","3449","KIKUHANA 3449","AJ082","KO 22","MITSUYU KO 22","AJ081","KO 227","MARUTOSHI KO 227","AJ078","KO 23","KIKUTAMA KO 23","AJ076","KO 1346","SACHI KO 1346"
"AF104","FJ354B","AKIKO","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ092","KO 58","MITSUTAKE KO 58","AJ091","KO 1753","MITSU KO 1753","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ131","KO 40","SHIGETAKARA H 40","AJ132","2KYU 328","DAI 1 HATSUMARU 2KYUDAI 328","AJ082","KO 22","MITSUYU KO 22","AJ081","KO 227","MARUTOSHI KO 227","AJ078","KO 23","KIKUTAMA KO 23","AJ076","KO 1346","SACHI KO 1346","AJ129","1KYU 78","SHIGEMIYA 1KYU 78","AJ128","KO 387","HATSUTAMA KO 387","AJ066","KO 38","NAKAHORI KO 38","AJ065","1KYU 19222","TAMAHANA 1KYU 19222","AJ049","KO 5","DAI 5 MITSUURA KO 5","AJ048","YOK 34176","EIKO YOKUMA 34176","AJ046","HON 641","SHIGETOSHI HON 641","AJ047","HON 1912","MARUMI HON 1912","AJ127","11","SHIGETAMA H 11","AJ042","YOK 22765","TAKARA 3 22765","AJ127","11","SHIGETAMA H 11","AJ043","2KYU 203","HATSUMARU 2KYUDAI 203","AJ045","HON 585","KIKUMARU HON 585","AJ010","HON 3404","FUKUE HON 3404","AJ044","KO 30","SOMEI KO 30","AJ009","HON 8128","MITSUE HON 8128"
"AF102","FJ351B","NAMIKO","AJ108","KO 74","NAMIMARU KO 74","AJ096","TOK 1957","SAKAE TOKKYU 1957","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ092","KO 58","MITSUTAKE KO 58","AJ090","KO 2491","OIKO KO 2491","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ131","KO 40","SHIGETAKARA H 40","AJ132","2KYU 328","DAI 1 HATSUMARU 2KYUDAI 328","AJ082","KO 22","MITSUYU KO 22","AJ081","KO 227","MARUTOSHI KO 227","AJ073","KO 57","FUKURYU KO 57","AJ077","KO 1510","MEIKO KO 1510","AJ129","1KYU 78","SHIGEMIYA 1KYU 78","AJ128","KO 387","HATSUTAMA KO 387","AJ066","KO 38","NAKAHORI KO 38","AJ065","1KYU 19222","TAMAHANA 1KYU 19222","AJ049","KO 5","DAI 5 MITSUURA KO 5","AJ048","YOK 34176","EIKO YOKUMA 34176","AJ046","HON 641","SHIGETOSHI HON 641","AJ047","HON 1912","MARUMI HON 1912","AJ127","11","SHIGETAMA H 11","AJ042","YOK 22765","TAKARA 3 22765","AJ127","11","SHIGETAMA H 11","AJ043","2KYU 203","HATSUMARU 2KYUDAI 203","AJ038","H20","RYUEI H20","AJ039","KO 229","FUJINAMI KO 229","AJ044","KO 30","SOMEI KO 30","AJ037","44808","DAI 3 AKIRA YOKUMA 44808"
"AF20747","344Y","HEARTBRAND 344Y","AF3812","B3314R","HEARTBRAND B3314R","AF5307","T4795S","HEARTBRAND T4795S","AF114","HB502E","BIG AL","AF144","S0919J","HEARTBRAND S0919J","AF109","HB 459","TAMAMARU","AF256","B0006M","HEARTBRAND B0006M","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ107","TOK 221","HARUHIME TOKKYU 221","AJ095","TOK 2923","NORIKO TOKKYU 2923","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ106","1KY 85689","SAKAE 1KYU 85689"
"AF49247","2541A","HEARTBRAND 2541A","AF6808","FJ101E","RUESHAW 430","AF1286","S1029P","HEARTBRAND NIKKI DR S1029P","AJ148","H39","RUEMEI H39","AJ147","14285","FB2 KIKUTAMA 14285","AF110","HB 457","SHIGEMARU","AF104","FJ354B","AKIKO","AJ038","H20","RYUEI H20","AJ146","H376","HARUMI H376","AJ145","H10","SOCHU H10","AJ154","1627","KIKUFUJI 1627","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ153","365","ASASAKAE 365","AJ155","H101","HAMAMORI H101","AJ156","984","JYODIA 984","AJ157","3605","YOSHIHURA 3605","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ158","676","SOKYU 676","AJ159","1472","DAIICHIEVMI 1472","AJ160","358","YUEI 358","AJ161","3449","KIKUHANA 3449","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ092","KO 58","MITSUTAKE KO 58","AJ091","KO 1753","MITSU KO 1753"
"AF7902","V7405U","HEARTBRAND V7405U","AF3310","S2988R","HEARTBRAND S2988R","AF643","C0383N","HEARTBRAND C0383N","AF110","HB 457","SHIGEMARU","AF207","B0092K","HEARTBRAND B0092K","AF123","H0518E","HEARTBRAND H0518E","AF149","S0928J","HEARTBRAND S0928J","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF114","HB502E","BIG AL","AF106","FJ357B","FUYUKO","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ106","1KY 85689","SAKAE 1KYU 85689","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ107","TOK 221","HARUHIME TOKKYU 221","AJ095","TOK 2923","NORIKO TOKKYU 2923"
"AF21900","444Z","HEARTBRAND 444Z","AF123","H0518E","HEARTBRAND H0518E","AF141","S0917J","HEARTBRAND S0917J","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF110","HB 457","SHIGEMARU","AF103","FJ352B","UME","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ107","TOK 221","HARUHIME TOKKYU 221","AJ095","TOK 2923","NORIKO TOKKYU 2923","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ124","TOK 11875","KIKUMI TOKKYU 11875","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ115","KO 2402","MARUNAMI KO 2402","AJ103","TOK 81","DAI-GO 5 HARUTAMA TOKKYU 81","AJ098","TOK 744","HIME TOKKYU 744","AJ092","KO 58","MITSUTAKE KO 58","AJ088","KO 1685","ICHI KO 1685"
"AF18419","9863Y","HEARTBRAND 9863Y","AF123","H0518E","HEARTBRAND H0518E","AF9362","8490W","HEARTBRAND 8490W","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF5708","T5261S","HEARTBRAND T5261S","AF1503","S1243P","HEARTBRAND S1243P","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AF109","HB 459","TAMAMARU","AF300","B0043M","HEARTBRAND B0043M","AF110","HB 457","SHIGEMARU","AF166","C0005K","HEARTBRAND C0005K","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ124","TOK 11875","KIKUMI TOKKYU 11875","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ115","KO 2402","MARUNAMI KO 2402","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF123","H0518E","HEARTBRAND H0518E","AF113","FJ245C","HEARTBRAND HIMAWARI 245"
"AF851","T0601N","HEARTBRAND T0601N","AF109","HB 459","TAMAMARU","AF137","B0806H","HEARTBRAND B0806H","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF114","HB502E","BIG AL","AF125","S0538E","HEARTBRAND S0538E","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF104","FJ354B","AKIKO","AF110","HB 457","SHIGEMARU","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ100","KO 48","SHIGENAMI KO 48","AJ135","KO 394","MARUSAKAE KO 394","AJ127","11","SHIGETAMA H 11","AJ134","1KY 1173","FUJIHANA 1KYU 1173","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ099","TOK 9639","MITSUKO TOKKYU 9639","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ115","KO 2402","MARUNAMI KO 2402","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289"
"AF7218","V6339T","HEARTBRAND V6339T","AF109","HB 459","TAMAMARU","AF2330","S2074P","HEARTBRAND S2074P","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF110","HB 457","SHIGEMARU","AF190","C0032K","HEARTBRAND C0032K","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AF123","H0518E","HEARTBRAND H0518E","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ100","KO 48","SHIGENAMI KO 48","AJ135","KO 394","MARUSAKAE KO 394","AJ127","11","SHIGETAMA H 11","AJ134","1KY 1173","FUJIHANA 1KYU 1173","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ115","KO 2402","MARUNAMI KO 2402","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF6770","1KY 90333","MARI 1KYU 90333"
"AF6910","H0002N","HEARTBRAND H0002N","AF107","HB 830","HIKARI","","","","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","","","","","","","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ124","TOK 11875","KIKUMI TOKKYU 11875","","","","","","","","","","","","","AJ092","KO 58","MITSUTAKE KO 58","AJ061","1KYU 48242","DAI 3 MITSU 1KYU 48242","AJ111","1KY 540","DAI 5 SHIGEKAWA 1KYU 540","AJ063","1KYU 33574","HATAURA 1KYU 33574","","","","","","","","","","","","","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ136","KO 1345","DAI 2 KIKUMI KO 1345","","","","","","","","","","","",""
"AF6808","FJ101E","RUESHAW 430","AJ148","H39","RUEMEI H39","AJ147","14285","FB2 KIKUTAMA 14285","AJ038","H20","RYUEI H20","AJ146","H376","HARUMI H376","AJ145","H10","SOCHU H10","AJ154","1627","KIKUFUJI 1627","AJ153","365","ASASAKAE 365","AJ155","H101","HAMAMORI H101","AJ156","984","JYODIA 984","AJ157","3605","YOSHIHURA 3605","AJ158","676","SOKYU 676","AJ159","1472","DAIICHIEVMI 1472","AJ160","358","YUEI 358","AJ161","3449","KIKUHANA 3449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AF4521","H4033S","HEARTBRAND H4033S","AF107","HB 830","HIKARI","AF216","S0753L","HEARTBRAND S0753L","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AJ117","1KY 92958","KAZUTOMO 1KYU 92958","AF110","HB 457","SHIGEMARU","AF105","FJ355B","HARUKO","AJ097","TOK 22","DAI-NI 2 MITSUMARU TOKKYU 22","AJ101","KO 2739","GODAI KO 2739","AJ108","KO 74","NAMIMARU KO 74","AJ124","TOK 11875","KIKUMI TOKKYU 11875","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ120","TOK 3357","DAI-YON 4 AKIBARE TOKKYU 3357","AJ094","TOK 30","DAI-SAN 3 MITSUMARU TOKKYU 30","AJ122","TOK 6669","DAI-NANA 7 KIKUHIME TOKKYU 6669","AJ092","KO 58","MITSUTAKE KO 58","AJ061","1KYU 48242","DAI 3 MITSU 1KYU 48242","AJ111","1KY 540","DAI 5 SHIGEKAWA 1KYU 540","AJ063","1KYU 33574","HATAURA 1KYU 33574","AJ100","KO 48","SHIGENAMI KO 48","AJ086","KO 1842","DAI 2 TAMASHIGE KO 1842","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ084","1KYU 53244","DAI-NI 2 AKIBARE 1KYU 53244","AJ114","TOK 27","DAI-NI 2 SHIGENAMI TOKKYU 27","AJ105","KO 2862","DAI-NI 2 MARUHANA KO 2862","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ136","KO 1345","DAI 2 KIKUMI KO 1345","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ102","1KY 42447","DAI-ROKU 6 KIKUHIME 1KYU 42447"
"AF3540","T3167R","HEARTBRAND T3167R","AF109","HB 459","TAMAMARU","AF394","T0140M","HEARTBRAND T0140M","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF109","HB 459","TAMAMARU","AF167","C0006K","HEARTBRAND C0006K","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ125","TOK 96","DAI-GO 5 TAMANAMI TOKKYU 96","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AF123","H0518E","HEARTBRAND H0518E","AF113","FJ245C","HEARTBRAND HIMAWARI 245","AJ100","KO 48","SHIGENAMI KO 48","AJ135","KO 394","MARUSAKAE KO 394","AJ127","11","SHIGETAMA H 11","AJ134","1KY 1173","FUJIHANA 1KYU 1173","AJ116","KO 70","TAMANAMI KO 70","AJ133","KO 2030","FUJIMITSU KO 2030","AJ093","KO 71","DAI-SAN 3 MITSUMARU KO 71","AJ123","TOK 14289","DAI-HICHI 7 MARUNAMI TOK 14289","AJ092","KO 58","MITSUTAKE KO 58","AJ087","KO 933","FUKUMARU KO 933","AJ112","KO 65","DAI-JYUU 10 SHIGEKAWA KO 65","AJ115","KO 2402","MARUNAMI KO 2402","AF107","HB 830","HIKARI","AF101","FJ461Z","DAI-HACHI 8 MARUNAMI","AJ110","KO 76","DAI-JU 10 MITSUMARU KO 76","AF6770","1KY 90333","MARI 1KYU 90333"
